survey_name,unit_position,type,item_name,label,answer,display_order,subject,premise,y,condition
Single_Inference_Task,10,rating_button,sa1po2,...plays music through her headphones so loudly that other passengers can hear it while on a bus?,4,133,30,sa1,po,2
Single_Inference_Task,10,rating_button,sa1lo2,"...sells government secrets from her nation to another country; the information is classified, though the sale will not have any negative consequences for people in their home nation?",5,118,30,sa1,lo,2
Single_Inference_Task,10,rating_button,sa1li2,...pressures her daughter to become a famous evening news anchor?,5,106,30,sa1,li,2
Single_Inference_Task,10,rating_button,sa1fa2,"...requires all her employees to split their bonuses evenly, even though some earn larger bonuses than others?",4,100,30,sa1,fa,2
Single_Inference_Task,10,rating_button,li1lo2,...leaves his family business to go work for their main competitor?,6,204,30,li1,lo,2
Single_Inference_Task,10,rating_button,li1sa2,...marries his first cousin in an elaborate wedding?,1,238,30,li1,sa,2
Single_Inference_Task,10,rating_button,li1ca2,...laughs when he realizes his friend's dad is a janitor?,1,240,30,li1,ca,2
Single_Inference_Task,10,rating_button,li1po2,"...bumps into someone on the street while in a rush but does not say ""excuse me""?",4,181,30,li1,po,2
Single_Inference_Task,10,rating_button,li1fa2,...edges out another person in a long line?,5,211,30,li1,fa,2
Single_Inference_Task,10,rating_button,li1li2,...tells his romantic partner that she must convert to his religion?,5,213,30,li1,li,2
Single_Inference_Task,10,rating_button,li1au2,...tries to undermine all of his boss's ideas in front of others?,4,222,30,li1,au,2
Single_Inference_Task,10,rating_button,pr1au9,...disobeys his boss; nothing bad happens as a result of his disobedience?,4,54,31,lo,au,9
Single_Inference_Task,10,rating_button,pr1sa9,...marries his first cousin in an elaborate wedding?,3,25,31,lo,sa,9
Single_Inference_Task,10,rating_button,pr1li9,...forces his daughter to enroll as a pre-med student in college?,4,87,31,lo,li,9
Single_Inference_Task,10,rating_button,pr1fa9,...bribes his landlord to be the first to get his apartment repainted?,4,70,31,lo,fa,9
Single_Inference_Task,10,rating_button,pr1ca9,...is driving along an empty road and sees a woman who is clearly injured; he does not stop to help her?,2,35,31,lo,ca,9
Single_Inference_Task,10,rating_button,pr1lo9,"...gets a job in a foreign nation where his home country is viewed fairly negatively; in order to fit in among their coworkers, Steven makes critical comments about their home country, though Steven does not believe them?",3,30,31,lo,lo,9
Single_Inference_Task,10,rating_button,pr1po9,...ignores his personal hygiene and mental health in order to devote more time to his career?,5,61,31,lo,po,9
Single_Inference_Task,10,rating_button,sa1po9,...ignores her personal hygiene and mental health in order to devote more time to her career?,5,120,31,sa1,po,9
Single_Inference_Task,10,rating_button,sa1au9,...talks loudly in class while the instructor is teaching?,4,103,31,sa1,au,9
Single_Inference_Task,10,rating_button,sa1fa9,...edges out another person in a long line?,4,106,31,sa1,fa,9
Single_Inference_Task,10,rating_button,sa1li9,...imposes a curfew on all members of her immediate family?,3,118,31,sa1,li,9
Single_Inference_Task,10,rating_button,sa1sa9,...marries her first cousin in an elaborate wedding?,4,164,31,sa1,sa,9
Single_Inference_Task,10,rating_button,sa1lo9,...shares a secret that her best friend entrusted to her; the secret is not damaging or embarrassing in any way and the friend never finds out that their secret has been shared?,3,105,31,sa1,lo,9
Single_Inference_Task,10,rating_button,sa1ca9,...shoots geese repeatedly with a pellet gun out in the woods?,2,168,31,sa1,ca,9
Single_Inference_Task,10,rating_button,li1li9,...pressures his daughter to become a famous evening news anchor?,2,236,31,li1,li,9
Single_Inference_Task,10,rating_button,li1ca9,...tells a woman that her painting looks like it was done by children?,5,182,31,li1,ca,9
Single_Inference_Task,10,rating_button,li1fa9,...pretends to be seriously fouled by an opposing player during a local game?,3,231,31,li1,fa,9
Single_Inference_Task,10,rating_button,li1sa9,...offers to have oral sex with anyone in the bar while drunk?,2,199,31,li1,sa,9
Single_Inference_Task,10,rating_button,li1au9,"...sends out an email to other employees at his company, calling their company president an ""idiot""?",2,195,31,li1,au,9
Single_Inference_Task,10,rating_button,li1po9,...ignores his personal hygiene and mental health in order to devote more time to his career?,3,239,31,li1,po,9
Single_Inference_Task,10,rating_button,li1lo9,...leaves his family business to go work for their main competitor?,4,241,31,li1,lo,9
Single_Inference_Task,10,rating_button,pr1ca8,...shoots geese repeatedly with a pellet gun out in the woods?,2,69,32,fa,ca,8
Single_Inference_Task,10,rating_button,pr1lo8,...celebrates with the opposing team's players who just won the game?,1,62,32,fa,lo,8
Single_Inference_Task,10,rating_button,pr1fa8,...takes a shortcut on the course during the marathon in order to win?,3,45,32,fa,fa,8
Single_Inference_Task,10,rating_button,pr1po8,...plays music through his headphones so loudly that other passengers can hear it while on a bus?,5,32,32,fa,po,8
Single_Inference_Task,10,rating_button,pr1au8,...talks loudly in class while the instructor is teaching?,7,64,32,fa,au,8
Single_Inference_Task,10,rating_button,pr1li8,...pressures his daughter to become a famous evening news anchor?,3,65,32,fa,li,8
Single_Inference_Task,10,rating_button,pr1sa8,...eats the flesh of a deceased relative as part of a group funeral rite?,1,25,32,fa,sa,8
Single_Inference_Task,10,rating_button,sa1li8,...forces her daughter to enroll as a pre-med student in college?,6,158,32,sa1,li,8
Single_Inference_Task,10,rating_button,sa1lo8,...shares a secret that her best friend entrusted to her; the secret is not damaging or embarrassing in any way and the friend never finds out that their secret has been shared?,5,156,32,sa1,lo,8
Single_Inference_Task,10,rating_button,sa1fa8,...takes a shortcut on the course during the marathon in order to win?,1,155,32,sa1,fa,8
Single_Inference_Task,10,rating_button,sa1po8,...plays music through her headphones so loudly that other passengers can hear it while on a bus?,2,100,32,sa1,po,8
Single_Inference_Task,10,rating_button,sa1au8,...disobeys her boss; nothing bad happens as a result of her disobedience?,2,152,32,sa1,au,8
Single_Inference_Task,10,rating_button,sa1sa8,...marries her first cousin in an elaborate wedding?,4,102,32,sa1,sa,8
Single_Inference_Task,10,rating_button,sa1ca8,...shoots geese repeatedly with a pellet gun out in the woods?,1,101,32,sa1,ca,8
Single_Inference_Task,10,rating_button,li1fa8,...takes a shortcut on the course during the marathon in order to win?,7,200,32,li1,fa,8
Single_Inference_Task,10,rating_button,li1lo8,...celebrates with the opposing team's players who just won the game?,1,190,32,li1,lo,8
Single_Inference_Task,10,rating_button,li1sa8,...writes erotic poetry about his pet cat?,1,214,32,li1,sa,8
Single_Inference_Task,10,rating_button,li1au8,"...takes his father's car out after curfew, against his father's wishes?",6,216,32,li1,au,8
Single_Inference_Task,10,rating_button,li1li8,...pressures his daughter to become a famous evening news anchor?,6,231,32,li1,li,8
Single_Inference_Task,10,rating_button,li1ca8,...is driving along an empty road and sees a woman who is clearly injured; he does not stop to help her?,2,193,32,li1,ca,8
Single_Inference_Task,10,rating_button,li1po8,...ignores his personal hygiene and mental health in order to devote more time to his career?,3,218,32,li1,po,8
Single_Inference_Task,10,rating_button,pr1lo2,...leaves his family business to go work for their main competitor?,5,79,33,au,lo,2
Single_Inference_Task,10,rating_button,pr1ca2,...laughs when he realizes his friend's dad is a janitor?,3,33,33,au,ca,2
Single_Inference_Task,10,rating_button,pr1fa2,"...hires his nephew for a job, instead of a more qualified applicant?",5,38,33,au,fa,2
Single_Inference_Task,10,rating_button,pr1sa2,"...takes part in a performance art piece in which a group of people act like animals for 30 minutes, including crawling around naked and urinating on stage?",2,88,33,au,sa,2
Single_Inference_Task,10,rating_button,pr1li2,...is the leader of a club and bans members from wearing bright colors during club meetings?,1,85,33,au,li,2
Single_Inference_Task,10,rating_button,pr1po2,"...bumps into someone on the street while in a rush but does not say ""excuse me""?",2,76,33,au,po,2
Single_Inference_Task,10,rating_button,pr1au2,...tries to undermine all of his boss's ideas in front of others?,2,43,33,au,au,2
Single_Inference_Task,10,rating_button,sa1au2,"...sends out an email to other employees at her company, calling their company president an ""idiot""?",2,114,33,sa1,au,2
Single_Inference_Task,10,rating_button,sa1sa2,...eats the flesh of a deceased relative as part of a group funeral rite?,1,132,33,sa1,sa,2
Single_Inference_Task,10,rating_button,sa1ca2,...spanks her child with a spatula for getting bad grades in school?,2,137,33,sa1,ca,2
Single_Inference_Task,10,rating_button,sa1po2,...plays music through her headphones so loudly that other passengers can hear it while on a bus?,3,139,33,sa1,po,2
Single_Inference_Task,10,rating_button,sa1lo2,"...sells government secrets from her nation to another country; the information is classified, though the sale will not have any negative consequences for people in their home nation?",2,112,33,sa1,lo,2
Single_Inference_Task,10,rating_button,sa1li2,...pressures her daughter to become a famous evening news anchor?,1,102,33,sa1,li,2
Single_Inference_Task,10,rating_button,sa1fa2,"...requires all her employees to split their bonuses evenly, even though some earn larger bonuses than others?",2,165,33,sa1,fa,2
Single_Inference_Task,10,rating_button,li1lo2,...leaves his family business to go work for their main competitor?,2,204,33,li1,lo,2
Single_Inference_Task,10,rating_button,li1sa2,...marries his first cousin in an elaborate wedding?,1,211,33,li1,sa,2
Single_Inference_Task,10,rating_button,li1ca2,...laughs when he realizes his friend's dad is a janitor?,2,217,33,li1,ca,2
Single_Inference_Task,10,rating_button,li1po2,"...bumps into someone on the street while in a rush but does not say ""excuse me""?",2,215,33,li1,po,2
Single_Inference_Task,10,rating_button,li1fa2,...edges out another person in a long line?,2,200,33,li1,fa,2
Single_Inference_Task,10,rating_button,li1li2,...tells his romantic partner that she must convert to his religion?,2,241,33,li1,li,2
Single_Inference_Task,10,rating_button,li1au2,...tries to undermine all of his boss's ideas in front of others?,1,195,33,li1,au,2
Single_Inference_Task,10,rating_button,pr1sa7,...searches through the trash to find women's discarded underwear?,1,87,34,fa,sa,7
Single_Inference_Task,10,rating_button,pr1au7,...talks loudly and interrupts the mayor's speech to the public?,5,38,34,fa,au,7
Single_Inference_Task,10,rating_button,pr1li7,...tells his romantic partner that she must convert to his religion?,4,36,34,fa,li,7
Single_Inference_Task,10,rating_button,pr1fa7,...bribes his landlord to be the first to get his apartment repainted?,5,46,34,fa,fa,7
Single_Inference_Task,10,rating_button,pr1lo7,...celebrates with the opposing team's players who just won the game?,2,44,34,fa,lo,7
Single_Inference_Task,10,rating_button,pr1po7,...eats a T-bone steak with his hands in a fancy restaurant?,4,26,34,fa,po,7
Single_Inference_Task,10,rating_button,pr1ca7,...tells a woman that her painting looks like it was done by children?,5,64,34,fa,ca,7
Single_Inference_Task,10,rating_button,sa1li7,...pressures her daughter to become a famous evening news anchor?,2,125,34,sa1,li,7
Single_Inference_Task,10,rating_button,sa1au7,...talks loudly in class while the instructor is teaching?,3,102,34,sa1,au,7
Single_Inference_Task,10,rating_button,sa1ca7,...spanks her child with a spatula for getting bad grades in school?,2,129,34,sa1,ca,7
Single_Inference_Task,10,rating_button,sa1sa7,"...takes part in a performance art piece in which a group of people act like animals for 30 minutes, including crawling around naked and urinating on stage?",2,107,34,sa1,sa,7
Single_Inference_Task,10,rating_button,sa1lo7,...cheats on her spouse with an ex-lover; the spouse does not find out about the infidelity?,4,167,34,sa1,lo,7
Single_Inference_Task,10,rating_button,sa1po7,...tries to change the subject of conversation in the middle of her friend's sentence?,3,150,34,sa1,po,7
Single_Inference_Task,10,rating_button,sa1fa7,...edges out another person in a long line?,3,105,34,sa1,fa,7
Single_Inference_Task,10,rating_button,li1li7,...is the leader of a club and tries to ban the wearing of hooded sweatshirts to club meetings?,4,191,34,li1,li,7
Single_Inference_Task,10,rating_button,li1sa7,...offers to have oral sex with anyone in the bar while drunk?,4,232,34,li1,sa,7
Single_Inference_Task,10,rating_button,li1lo7,"...sells government secrets from his nation to another country; the information is classified, though the sale will not have any negative consequences for people in his home nation?",5,246,34,li1,lo,7
Single_Inference_Task,10,rating_button,li1fa7,"...requires all his employees to split their bonuses evenly, even though some earn larger bonuses than others?",3,235,34,li1,fa,7
Single_Inference_Task,10,rating_button,li1au7,...talks loudly and interrupts the mayor's speech to the public?,5,190,34,li1,au,7
Single_Inference_Task,10,rating_button,li1po7,...eats a T-bone steak with his hands in a fancy restaurant?,3,196,34,li1,po,7
Single_Inference_Task,10,rating_button,li1ca7,...tells a woman that her painting looks like it was done by children?,5,230,34,li1,ca,7
Single_Inference_Task,10,rating_button,pr1sa7,...searches through the trash to find women's discarded underwear?,4,38,35,fa,sa,7
Single_Inference_Task,10,rating_button,pr1au7,...talks loudly and interrupts the mayor's speech to the public?,5,53,35,fa,au,7
Single_Inference_Task,10,rating_button,pr1li7,...tells his romantic partner that she must convert to his religion?,4,78,35,fa,li,7
Single_Inference_Task,10,rating_button,pr1fa7,...bribes his landlord to be the first to get his apartment repainted?,4,29,35,fa,fa,7
Single_Inference_Task,10,rating_button,pr1lo7,...celebrates with the opposing team's players who just won the game?,4,47,35,fa,lo,7
Single_Inference_Task,10,rating_button,pr1po7,...eats a T-bone steak with his hands in a fancy restaurant?,4,27,35,fa,po,7
Single_Inference_Task,10,rating_button,pr1ca7,...tells a woman that her painting looks like it was done by children?,5,81,35,fa,ca,7
Single_Inference_Task,10,rating_button,sa1li7,...pressures her daughter to become a famous evening news anchor?,4,123,35,sa1,li,7
Single_Inference_Task,10,rating_button,sa1au7,...talks loudly in class while the instructor is teaching?,4,127,35,sa1,au,7
Single_Inference_Task,10,rating_button,sa1ca7,...spanks her child with a spatula for getting bad grades in school?,4,136,35,sa1,ca,7
Single_Inference_Task,10,rating_button,sa1sa7,"...takes part in a performance art piece in which a group of people act like animals for 30 minutes, including crawling around naked and urinating on stage?",4,139,35,sa1,sa,7
Single_Inference_Task,10,rating_button,sa1lo7,...cheats on her spouse with an ex-lover; the spouse does not find out about the infidelity?,4,112,35,sa1,lo,7
Single_Inference_Task,10,rating_button,sa1po7,...tries to change the subject of conversation in the middle of her friend's sentence?,4,143,35,sa1,po,7
Single_Inference_Task,10,rating_button,sa1fa7,...edges out another person in a long line?,4,121,35,sa1,fa,7
Single_Inference_Task,10,rating_button,li1li7,...is the leader of a club and tries to ban the wearing of hooded sweatshirts to club meetings?,4,210,35,li1,li,7
Single_Inference_Task,10,rating_button,li1sa7,...offers to have oral sex with anyone in the bar while drunk?,4,247,35,li1,sa,7
Single_Inference_Task,10,rating_button,li1lo7,"...sells government secrets from his nation to another country; the information is classified, though the sale will not have any negative consequences for people in his home nation?",4,243,35,li1,lo,7
Single_Inference_Task,10,rating_button,li1fa7,"...requires all his employees to split their bonuses evenly, even though some earn larger bonuses than others?",4,215,35,li1,fa,7
Single_Inference_Task,10,rating_button,li1au7,...talks loudly and interrupts the mayor's speech to the public?,4,216,35,li1,au,7
Single_Inference_Task,10,rating_button,li1po7,...eats a T-bone steak with his hands in a fancy restaurant?,4,194,35,li1,po,7
Single_Inference_Task,10,rating_button,li1ca7,...tells a woman that her painting looks like it was done by children?,4,224,35,li1,ca,7
Single_Inference_Task,10,rating_button,pr1lo3,...celebrates with the opposing team's players who just won the game?,3,65,36,lo,lo,3
Single_Inference_Task,10,rating_button,pr1ca3,...tells a boy that his older brother is much more attractive than him?,2,74,36,lo,ca,3
Single_Inference_Task,10,rating_button,pr1au3,...talks loudly in class while the instructor is teaching?,3,67,36,lo,au,3
Single_Inference_Task,10,rating_button,pr1sa3,...eats the flesh of a deceased relative as part of a group funeral rite?,1,46,36,lo,sa,3
Single_Inference_Task,10,rating_button,pr1po3,...plays music through his headphones so loudly that other passengers can hear it while on a bus?,1,27,36,lo,po,3
Single_Inference_Task,10,rating_button,pr1li3,...forces his daughter to enroll as a pre-med student in college?,1,52,36,lo,li,3
Single_Inference_Task,10,rating_button,pr1fa3,...skips to the front of the line because his friend is an employee?,2,29,36,lo,fa,3
Single_Inference_Task,10,rating_button,sa1sa3,...looks at pornography in which an 18-year-old model has been digitally altered to look like he is 13?,2,142,36,sa1,sa,3
Single_Inference_Task,10,rating_button,sa1po3,...walks away while her conversation partner is still speaking?,4,134,36,sa1,po,3
Single_Inference_Task,10,rating_button,sa1au3,...has a long and loud conversation with a group of friends during a religious service?,1,116,36,sa1,au,3
Single_Inference_Task,10,rating_button,sa1li3,...imposes a curfew on all members of her immediate family?,2,107,36,sa1,li,3
Single_Inference_Task,10,rating_button,sa1ca3,...tells a woman that her painting looks like it was done by children?,2,148,36,sa1,ca,3
Single_Inference_Task,10,rating_button,sa1fa3,...pretends to be seriously fouled by an opposing player during a local game?,3,110,36,sa1,fa,3
Single_Inference_Task,10,rating_button,sa1lo3,...leaves her family business to go work for their main competitor?,2,103,36,sa1,lo,3
Single_Inference_Task,10,rating_button,li1fa3,...pretends to be seriously fouled by an opposing player during a local game?,2,204,36,li1,fa,3
Single_Inference_Task,10,rating_button,li1lo3,...jokes about the stupidity of people from his home country?,3,197,36,li1,lo,3
Single_Inference_Task,10,rating_button,li1au3,...tries to undermine all of his boss's ideas in front of others?,2,222,36,li1,au,3
Single_Inference_Task,10,rating_button,li1ca3,...shoots geese repeatedly with a pellet gun out in the woods?,1,183,36,li1,ca,3
Single_Inference_Task,10,rating_button,li1sa3,...writes erotic poetry about his pet cat?,1,211,36,li1,sa,3
Single_Inference_Task,10,rating_button,li1po3,...ignores his personal hygiene and mental health in order to devote more time to his career?,1,239,36,li1,po,3
Single_Inference_Task,10,rating_button,li1li3,...forces his daughter to enroll as a pre-med student in college?,1,207,36,li1,li,3
Single_Inference_Task,10,rating_button,pr1li5,...is the leader of a club and bans members from wearing bright colors during club meetings?,2,51,37,fa,li,5
Single_Inference_Task,10,rating_button,pr1fa5,...skips to the front of the line because his friend is an employee?,4,60,37,fa,fa,5
Single_Inference_Task,10,rating_button,pr1au5,...talks loudly in class while the instructor is teaching?,6,33,37,fa,au,5
Single_Inference_Task,10,rating_button,pr1sa5,...offers to have oral sex with anyone in the bar while drunk?,5,77,37,fa,sa,5
Single_Inference_Task,10,rating_button,pr1ca5,...is driving along an empty road and sees a woman who is clearly injured; he does not stop to help her?,4,26,37,fa,ca,5
Single_Inference_Task,10,rating_button,pr1po5,...walks away while his conversation partner is still speaking?,6,61,37,fa,po,5
Single_Inference_Task,10,rating_button,pr1lo5,...shares a secret that his best friend entrusted to him; the secret is not damaging or embarrassing in any way and the friend never finds out that their secret has been shared?,6,39,37,fa,lo,5
Single_Inference_Task,10,rating_button,sa1fa5,...pretends to be seriously fouled by an opposing player during a local game?,2,164,37,sa1,fa,5
Single_Inference_Task,10,rating_button,sa1lo5,...cheats on her spouse with an ex-lover; the spouse does not find out about the infidelity?,1,107,37,sa1,lo,5
Single_Inference_Task,10,rating_button,sa1sa5,...offers to have oral sex with anyone in the bar while drunk?,3,140,37,sa1,sa,5
Single_Inference_Task,10,rating_button,sa1au5,...tries to undermine all of her boss's ideas in front of others?,1,130,37,sa1,au,5
Single_Inference_Task,10,rating_button,sa1po5,...ignores her personal hygiene and mental health in order to devote more time to her career?,1,101,37,sa1,po,5
Single_Inference_Task,10,rating_button,sa1li5,...is the leader of a club and tries to ban the wearing of hooded sweatshirts to club meetings?,1,109,37,sa1,li,5
Single_Inference_Task,10,rating_button,sa1ca5,...laughs when she realizes her friend's dad is a janitor?,1,147,37,sa1,ca,5
Single_Inference_Task,10,rating_button,li1li5,...imposes a curfew on all members of his immediate family?,6,250,37,li1,li,5
Single_Inference_Task,10,rating_button,li1po5,...ignores his personal hygiene and mental health in order to devote more time to his career?,5,197,37,li1,po,5
Single_Inference_Task,10,rating_button,li1sa5,"...takes part in a performance art piece in which a group of people act like animals for 30 minutes, including crawling around naked and urinating on stage?",1,223,37,li1,sa,5
Single_Inference_Task,10,rating_button,li1lo5,"...sells government secrets from his nation to another country; the information is classified, though the sale will not have any negative consequences for people in his home nation?",2,227,37,li1,lo,5
Single_Inference_Task,10,rating_button,li1ca5,...is driving along an empty road and sees a woman who is clearly injured; he does not stop to help her?,1,230,37,li1,ca,5
Single_Inference_Task,10,rating_button,li1au5,...has a long and loud conversation with a group of friends during a religious service?,3,233,37,li1,au,5
Single_Inference_Task,10,rating_button,li1fa5,...skips to the front of the line because his friend is an employee?,2,208,37,li1,fa,5
Single_Inference_Task,10,rating_button,pr1au9,...disobeys his boss; nothing bad happens as a result of his disobedience?,3,23,38,lo,au,9
Single_Inference_Task,10,rating_button,pr1sa9,...marries his first cousin in an elaborate wedding?,1,22,38,lo,sa,9
Single_Inference_Task,10,rating_button,pr1li9,...forces his daughter to enroll as a pre-med student in college?,1,66,38,lo,li,9
Single_Inference_Task,10,rating_button,pr1fa9,...bribes his landlord to be the first to get his apartment repainted?,2,65,38,lo,fa,9
Single_Inference_Task,10,rating_button,pr1ca9,...is driving along an empty road and sees a woman who is clearly injured; he does not stop to help her?,1,28,38,lo,ca,9
Single_Inference_Task,10,rating_button,pr1lo9,"...gets a job in a foreign nation where his home country is viewed fairly negatively; in order to fit in among their coworkers, Steven makes critical comments about their home country, though Steven does not believe them?",4,54,38,lo,lo,9
Single_Inference_Task,10,rating_button,pr1po9,...ignores his personal hygiene and mental health in order to devote more time to his career?,1,20,38,lo,po,9
Single_Inference_Task,10,rating_button,sa1po9,...ignores her personal hygiene and mental health in order to devote more time to her career?,1,160,38,sa1,po,9
Single_Inference_Task,10,rating_button,sa1au9,...talks loudly in class while the instructor is teaching?,1,157,38,sa1,au,9
Single_Inference_Task,10,rating_button,sa1fa9,...edges out another person in a long line?,3,132,38,sa1,fa,9
Single_Inference_Task,10,rating_button,sa1li9,...imposes a curfew on all members of her immediate family?,1,136,38,sa1,li,9
Single_Inference_Task,10,rating_button,sa1sa9,...marries her first cousin in an elaborate wedding?,1,145,38,sa1,sa,9
Single_Inference_Task,10,rating_button,sa1lo9,...shares a secret that her best friend entrusted to her; the secret is not damaging or embarrassing in any way and the friend never finds out that their secret has been shared?,5,111,38,sa1,lo,9
Single_Inference_Task,10,rating_button,sa1ca9,...shoots geese repeatedly with a pellet gun out in the woods?,1,154,38,sa1,ca,9
Single_Inference_Task,10,rating_button,li1li9,...pressures his daughter to become a famous evening news anchor?,1,216,38,li1,li,9
Single_Inference_Task,10,rating_button,li1ca9,...tells a woman that her painting looks like it was done by children?,5,182,38,li1,ca,9
Single_Inference_Task,10,rating_button,li1fa9,...pretends to be seriously fouled by an opposing player during a local game?,4,250,38,li1,fa,9
Single_Inference_Task,10,rating_button,li1sa9,...offers to have oral sex with anyone in the bar while drunk?,1,197,38,li1,sa,9
Single_Inference_Task,10,rating_button,li1au9,"...sends out an email to other employees at his company, calling their company president an ""idiot""?",2,211,38,li1,au,9
Single_Inference_Task,10,rating_button,li1po9,...ignores his personal hygiene and mental health in order to devote more time to his career?,2,213,38,li1,po,9
Single_Inference_Task,10,rating_button,li1lo9,...leaves his family business to go work for their main competitor?,4,243,38,li1,lo,9
Single_Inference_Task,10,rating_button,pr1li4,...is the leader of a club and tries to ban the wearing of hooded sweatshirts to club meetings?,5,61,39,po,li,4
Single_Inference_Task,10,rating_button,pr1po4,...goes to a birthday party for his friend but does not bring a gift?,3,77,39,po,po,4
Single_Inference_Task,10,rating_button,pr1sa4,...searches through the trash to find women's discarded underwear?,3,82,39,po,sa,4
Single_Inference_Task,10,rating_button,pr1fa4,...bribes his landlord to be the first to get his apartment repainted?,4,68,39,po,fa,4
Single_Inference_Task,10,rating_button,pr1ca4,...shoots geese repeatedly with a pellet gun out in the woods?,3,52,39,po,ca,4
Single_Inference_Task,10,rating_button,pr1lo4,"...sells government secrets from his nation to another country; the information is classified, though the sale will not have any negative consequences for people in his home nation?",4,31,39,po,lo,4
Single_Inference_Task,10,rating_button,pr1au4,"...sends out an email to other employees at his company, calling their company president an ""idiot""?",5,38,39,po,au,4
Single_Inference_Task,10,rating_button,sa1li4,...is the leader of a club and bans members from wearing bright colors during club meetings?,3,111,39,sa1,li,4
Single_Inference_Task,10,rating_button,sa1fa4,...pretends to be seriously fouled by an opposing player during a local game?,3,128,39,sa1,fa,4
Single_Inference_Task,10,rating_button,sa1sa4,...looks at pornography in which an 18-year-old model has been digitally altered to look like he is 13?,3,130,39,sa1,sa,4
Single_Inference_Task,10,rating_button,sa1po4,...eats a T-bone steak with her hands in a fancy restaurant?,5,119,39,sa1,po,4
Single_Inference_Task,10,rating_button,sa1au4,...has a long and loud conversation with a group of friends during a religious service?,5,100,39,sa1,au,4
Single_Inference_Task,10,rating_button,sa1ca4,...shoots geese repeatedly with a pellet gun out in the woods?,3,131,39,sa1,ca,4
Single_Inference_Task,10,rating_button,sa1lo4,...jokes about the stupidity of people from her home country?,3,142,39,sa1,lo,4
Single_Inference_Task,10,rating_button,li1ca4,...is driving along an empty road and sees a woman who is clearly injured; he does not stop to help her?,3,209,39,li1,ca,4
Single_Inference_Task,10,rating_button,li1au4,"...takes his father's car out after curfew, against his father's wishes?",1,243,39,li1,au,4
Single_Inference_Task,10,rating_button,li1lo4,"...gets a job in a foreign nation where his home country is viewed fairly negatively; in order to fit in among their coworkers, James makes critical comments about their home country, though James does not believe them?",2,184,39,li1,lo,4
Single_Inference_Task,10,rating_button,li1po4,"...bumps into someone on the street while in a rush but does not say ""excuse me""?",4,236,39,li1,po,4
Single_Inference_Task,10,rating_button,li1fa4,...bribes his landlord to be the first to get his apartment repainted?,3,244,39,li1,fa,4
Single_Inference_Task,10,rating_button,li1li4,...is the leader of a club and tries to ban the wearing of hooded sweatshirts to club meetings?,5,232,39,li1,li,4
Single_Inference_Task,10,rating_button,li1sa4,...searches through the trash to find women's discarded underwear?,3,190,39,li1,sa,4
Single_Inference_Task,10,rating_button,pr1li4,...is the leader of a club and tries to ban the wearing of hooded sweatshirts to club meetings?,1,41,40,po,li,4
Single_Inference_Task,10,rating_button,pr1po4,...goes to a birthday party for his friend but does not bring a gift?,5,79,40,po,po,4
Single_Inference_Task,10,rating_button,pr1sa4,...searches through the trash to find women's discarded underwear?,1,73,40,po,sa,4
Single_Inference_Task,10,rating_button,pr1fa4,...bribes his landlord to be the first to get his apartment repainted?,1,74,40,po,fa,4
Single_Inference_Task,10,rating_button,pr1ca4,...shoots geese repeatedly with a pellet gun out in the woods?,1,29,40,po,ca,4
Single_Inference_Task,10,rating_button,pr1lo4,"...sells government secrets from his nation to another country; the information is classified, though the sale will not have any negative consequences for people in his home nation?",2,22,40,po,lo,4
Single_Inference_Task,10,rating_button,pr1au4,"...sends out an email to other employees at his company, calling their company president an ""idiot""?",3,21,40,po,au,4
Single_Inference_Task,10,rating_button,sa1li4,...is the leader of a club and bans members from wearing bright colors during club meetings?,5,100,40,sa1,li,4
Single_Inference_Task,10,rating_button,sa1fa4,...pretends to be seriously fouled by an opposing player during a local game?,5,137,40,sa1,fa,4
Single_Inference_Task,10,rating_button,sa1sa4,...looks at pornography in which an 18-year-old model has been digitally altered to look like he is 13?,5,121,40,sa1,sa,4
Single_Inference_Task,10,rating_button,sa1po4,...eats a T-bone steak with her hands in a fancy restaurant?,7,153,40,sa1,po,4
Single_Inference_Task,10,rating_button,sa1au4,...has a long and loud conversation with a group of friends during a religious service?,5,164,40,sa1,au,4
Single_Inference_Task,10,rating_button,sa1ca4,...shoots geese repeatedly with a pellet gun out in the woods?,1,105,40,sa1,ca,4
Single_Inference_Task,10,rating_button,sa1lo4,...jokes about the stupidity of people from her home country?,3,116,40,sa1,lo,4
Single_Inference_Task,10,rating_button,li1ca4,...is driving along an empty road and sees a woman who is clearly injured; he does not stop to help her?,7,187,40,li1,ca,4
Single_Inference_Task,10,rating_button,li1au4,"...takes his father's car out after curfew, against his father's wishes?",5,189,40,li1,au,4
Single_Inference_Task,10,rating_button,li1lo4,"...gets a job in a foreign nation where his home country is viewed fairly negatively; in order to fit in among their coworkers, James makes critical comments about their home country, though James does not believe them?",4,209,40,li1,lo,4
Single_Inference_Task,10,rating_button,li1po4,"...bumps into someone on the street while in a rush but does not say ""excuse me""?",5,250,40,li1,po,4
Single_Inference_Task,10,rating_button,li1fa4,...bribes his landlord to be the first to get his apartment repainted?,5,227,40,li1,fa,4
Single_Inference_Task,10,rating_button,li1li4,...is the leader of a club and tries to ban the wearing of hooded sweatshirts to club meetings?,6,205,40,li1,li,4
Single_Inference_Task,10,rating_button,li1sa4,...searches through the trash to find women's discarded underwear?,5,210,40,li1,sa,4
